"Dist Code","Year","State Code","State Name","Dist Name","CANALS AREA (1000 ha)","TANKS AREA (1000 ha)","TUBE WELLS AREA (1000 ha)","OTHER WELLS AREA (1000 ha)","TOTAL WELLS AREA (1000 ha)","OTHER SOURCES AREA (1000 ha)","NET AREA (1000 ha)","GROSS AREA (1000 ha)"
"1045","2016","12","Uttar Pradesh","Santh Kabir Nagar","3.18","0.06","90.63","5.27","95.91","0.21","99.35","108.6"
"1045","2017","12","Uttar Pradesh","Santh Kabir Nagar","2.18","0.06","90.21","6.38","96.59","0.5","99.33","106.21"
"1046","2016","12","Uttar Pradesh","Shravasti","0.0","0.0","68.12","0.28","68.4","0.0","68.4","90.93"
"1046","2017","12","Uttar Pradesh","Shravasti","0.0","0.0","68.12","0.28","68.4","0.0","68.4","84.66"
"1047","2016","17","Assam","Bongaigaon","0.72","-1.0","-1.0","-1.0","-1.0","10.1","10.82","19.29"
"1047","2017","17","Assam","Bongaigaon","0.7","0.0","0.0","0.0","0.0","12.32","13.01","25.16"
"1048","2016","17","Assam","Dhemaji","0.18","-1.0","0.41","-1.0","0.41","0.28","0.87","0.87"
"1048","2017","17","Assam","Dhemaji","0.18","0.0","0.4","0.0","0.4","0.27","0.86","1.33"
"1049","2016","17","Assam","Hailakandi","1.95","-1.0","-1.0","-1.0","-1.0","-1.0","1.95","1.95"
"1049","2017","17","Assam","Hailakandi","1.95","0.0","0.0","0.0","0.0","0.0","1.95","1.95"
"1050","2016","17","Assam","Marigaon","1.53","-1.0","0.59","-1.0","0.59","2.3","4.42","5.51"
"1050","2017","17","Assam","Marigaon","1.53","0.2","0.59","0.0","0.59","2.1","4.42","5.51"
"1051","2016","17","Assam","Tinsukia","0.26","-1.0","0.04","-1.0","0.04","-1.0","0.3","0.35"
"1051","2017","17","Assam","Tinsukia","0.27","0.0","0.16","0.0","0.16","0.0","0.43","0.43"
"1055","2016","14","Chhattisgarh","Dantewara","-1.0","0.08","0.15","0.01","0.16","0.03","0.27","0.27"
"1055","2017","14","Chhattisgarh","Dantewara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1056","2016","14","Chhattisgarh","Dhamtari","88.5","0.29","29.23","0.38","29.61","2.15","120.54","151.65"
"1056","2017","14","Chhattisgarh","Dhamtari","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1057","2016","6","Madhya Pradesh","Dindori","1.24","0.23","0.21","0.74","0.95","1.63","4.06","4.08"
"1057","2017","6","Madhya Pradesh","Dindori","1.78","0.01","0.48","0.4","0.88","1.53","4.19","4.22"
"1058","2016","6","Madhya Pradesh","Harda","104.19","-1.0","26.63","27.35","53.98","23.32","181.49","181.49"
"1058","2017","6","Madhya Pradesh","Harda","105.28","0.0","26.78","28.91","55.69","22.24","183.21","183.43"
"1059","2016","14","Chhattisgarh","Janjgir","193.96","1.34","5.16","0.51","5.67","1.33","202.3","214.47"
"1059","2017","14","Chhattisgarh","Janjgir","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1060","2016","6","Madhya Pradesh","Barwani","6.04","1.86","29.05","61.47","90.52","31.79","130.22","130.22"
"1060","2017","6","Madhya Pradesh","Barwani","5.97","2.14","37.04","60.89","97.93","35.28","141.32","141.32"
"1061","2016","6","Madhya Pradesh","Katni","9.98","1.5","33.3","35.39","68.69","47.24","127.4","179.31"
"1061","2017","6","Madhya Pradesh","Katni","11.62","1.74","42.77","41.56","84.34","54.31","152.0","211.52"
"1062","2016","6","Madhya Pradesh","Neemuch","7.86","2.28","29.44","85.41","114.86","2.34","127.33","127.66"
"1062","2017","6","Madhya Pradesh","Neemuch","6.92","2.27","33.89","85.46","119.35","4.77","133.3","133.66"
"1063","2016","6","Madhya Pradesh","Sheopur Kalan","55.86","0.96","65.49","14.43","79.92","10.86","147.6","176.19"
"1063","2017","6","Madhya Pradesh","Sheopur Kalan","54.89","0.59","60.9","9.18","70.07","9.43","134.97","161.37"
"1064","2016","6","Madhya Pradesh","Umaria","1.97","1.34","14.2","7.82","22.02","9.77","35.1","35.1"
"1064","2017","6","Madhya Pradesh","Umaria","1.72","0.38","16.51","7.08","23.59","12.79","38.47","38.47"
"1065","2016","14","Chhattisgarh","Koriya","3.44","0.21","0.97","0.84","1.8","1.91","7.37","8.25"
"1065","2017","14","Chhattisgarh","Koriya","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1066","2016","14","Chhattisgarh","Jashpur","4.6","0.2","0.15","1.98","2.13","3.65","10.58","10.86"
"1066","2017","14","Chhattisgarh","Jashpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1067","2016","14","Chhattisgarh","Korba","5.07","0.52","0.58","0.76","1.34","1.9","8.82","8.82"
"1067","2017","14","Chhattisgarh","Korba","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1068","2016","14","Chhattisgarh","Kawardha","22.25","-1.0","50.69","0.26","50.95","1.78","74.99","117.85"
"1068","2017","14","Chhattisgarh","Kawardha","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1069","2016","14","Chhattisgarh","Mahasmund","37.81","6.23","56.73","0.76","57.49","4.92","106.46","125.73"
"1069","2017","14","Chhattisgarh","Mahasmund","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1070","2016","14","Chhattisgarh","Kanker","4.14","2.5","12.27","0.23","12.5","-1.0","19.14","31.17"
"1070","2017","14","Chhattisgarh","Kanker","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1071","2016","6","Madhya Pradesh","Anuppur","0.68","0.07","1.67","1.58","3.25","1.65","5.65","5.65"
"1071","2017","6","Madhya Pradesh","Anuppur","0.51","0.05","1.78","1.33","3.11","1.42","5.09","5.09"
"1072","2016","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2017","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2016","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2017","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","2016","7","Maharashtra","Nandurbar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","2017","7","Maharashtra","Nandurbar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1075","2016","7","Maharashtra","Washim","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1075","2017","7","Maharashtra","Washim","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1076","2016","7","Maharashtra","Mumbai sub","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1076","2017","7","Maharashtra","Mumbai sub","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1077","2016","11","Tamil Nadu","Ariyalur","0.08","0.41","26.8","2.71","29.5","-1.0","30.0","37.3"
"1077","2017","11","Tamil Nadu","Ariyalur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1080","2016","11","Tamil Nadu","Krishnagiri","0.67","5.95","17.16","27.49","44.65","-1.0","51.26","58.42"
"1080","2017","11","Tamil Nadu","Krishnagiri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1081","2016","6","Madhya Pradesh","Ashoknagar","10.34","7.25","118.76","34.92","153.68","51.82","223.09","223.09"
"1081","2017","6","Madhya Pradesh","Ashoknagar","11.65","6.69","161.5","36.64","198.14","42.21","258.69","258.69"
"1082","2016","6","Madhya Pradesh","Burhanpur","-1.0","1.1","27.78","28.34","56.12","3.73","60.95","69.2"
"1082","2017","6","Madhya Pradesh","Burhanpur","0.87","0.37","32.69","27.8","60.49","1.24","62.97","73.92"
"2001","2016","3","Gujarat","Tapi","25.6","0.0","4.7","16.3","21.0","17.3","63.9","105.6"
"2001","2017","3","Gujarat","Tapi","36.2","0.0","6.6","15.8","22.4","5.8","64.4","106.4"
"2002","2016","4","Haryana","Mewat","11.0","-1.0","58.0","-1.0","58.0","-1.0","69.0","122.0"
"2002","2017","4","Haryana","Mewat","14.0","-1.0","59.0","-1.0","59.0","-1.0","73.0","122.0"
"2003","2016","4","Haryana","Palwal","21.0","-1.0","78.0","-1.0","78.0","-1.0","99.0","191.0"
"2003","2017","4","Haryana","Palwal","21.0","-1.0","78.0","-1.0","78.0","-1.0","99.0","189.0"
"2004","2016","5","Karnataka","Ramanagaram","0.19","0.42","30.56","-1.0","30.56","0.06","31.23","35.47"
"2004","2017","5","Karnataka","Ramanagaram","7.4","0.36","27.97","0.0","27.97","0.06","35.79","39.17"
"2005","2016","5","Karnataka","Chikkaballapur","-1.0","-1.0","50.17","-1.0","50.17","-1.0","50.17","59.72"
"2005","2017","5","Karnataka","Chikkaballapur","0.0","0.0","49.12","0.0","49.12","0.0","49.12","59.73"
"2006","2016","6","Madhya Pradesh","Alirajpur","2.38","4.87","0.86","19.42","20.27","11.13","38.66","38.66"
"2006","2017","6","Madhya Pradesh","Alirajpur","2.11","4.2","3.05","17.12","20.16","9.16","35.63","36.24"
"2007","2016","6","Madhya Pradesh","Singrauli","5.67","0.93","5.82","13.16","18.97","6.73","32.31","36.56"
"2007","2017","6","Madhya Pradesh","Singrauli","5.43","0.71","6.51","14.25","20.76","7.22","34.12","42.22"
"2009","2016","9","Punjab","Taran Taran","10.58","-1.0","207.03","-1.0","207.03","-1.0","217.6","393.24"
"2009","2017","9","Punjab","Taran Taran","10.58","0.0","207.02","0.0","207.02","0.0","217.6","399.24"
"2010","2016","9","Punjab","Barnala","57.52","-1.0","66.82","-1.0","66.82","-1.0","124.34","245.55"
"2010","2017","9","Punjab","Barnala","56.66","0.0","66.69","0.0","66.69","0.0","123.35","243.94"
"2011","2016","9","Punjab","S.A.S Nagar","-1.0","-1.0","77.46","-1.0","77.46","-1.0","77.46","103.5"
"2011","2017","9","Punjab","S.A.S Nagar","0.0","0.0","77.37","0.0","77.37","0.0","77.37","99.23"
"2012","2016","10","Rajasthan","Pratapgarh","9.41","1.06","24.07","78.84","102.92","5.95","119.34","120.68"
"2012","2017","10","Rajasthan","Pratapgarh","9.25","0.37","21.92","85.34","107.26","4.87","121.75","123.13"
"2013","2016","12","Uttar Pradesh","Kasganj Khansi Ram Nagar","13.58","0.0","74.06","53.82","127.87","0.49","141.94","230.52"
"2013","2017","12","Uttar Pradesh","Kasganj Khansi Ram Nagar","13.57","0.0","74.37","53.18","127.55","0.72","141.83","230.63"
"2014","2016","14","Chhattisgarh","Bijapur","-1.0","3.53","0.04","0.07","0.11","0.19","3.83","3.83"
"2014","2017","14","Chhattisgarh","Bijapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2015","2016","14","Chhattisgarh","Narayanpur","0.07","0.0","0.04","0.0","0.04","0.1","0.21","0.21"
"2015","2017","14","Chhattisgarh","Narayanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2017","2016","17","Assam","Udalguri","17.3","0.12","-1.0","-1.0","-1.0","0.13","17.55","18.79"
"2017","2017","17","Assam","Udalguri","17.3","0.12","0.0","0.0","0.0","0.14","17.56","17.56"
"2018","2016","17","Assam","Baksa","17.62","-1.0","0.03","-1.0","0.03","-1.0","17.65","17.65"
"2018","2017","17","Assam","Baksa","11.07","0.0","0.04","0.0","0.04","0.0","11.11","11.11"
"2019","2016","17","Assam","Chirang","9.3","-1.0","-1.0","-1.0","-1.0","-1.0","9.3","10.46"
"2019","2017","17","Assam","Chirang","8.6","0.0","0.0","0.0","0.0","0.0","8.6","8.6"
"2020","2016","11","Tamil Nadu","Thiruppur","11.21","0.92","14.3","75.66","89.95","-1.0","102.09","102.45"
"2020","2017","11","Tamil Nadu","Thiruppur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2023","2016","15","Jharkhand","Khunti","0.21","2.18","0.97","1.72","2.69","1.41","6.49","7.07"
"2023","2017","15","Jharkhand","Khunti","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2024","2016","15","Jharkhand","Ramgadh","0.0","0.76","0.0","0.81","0.81","0.18","1.75","2.05"
"2024","2017","15","Jharkhand","Ramgadh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2025","2016","5","Karnataka","Yadagiri","122.57","4.97","12.04","6.69","18.73","2.3","148.57","161.12"
"2025","2017","5","Karnataka","Yadagiri","134.57","4.95","15.57","11.49","27.06","4.67","171.25","183.31"
"2026","2016","12","Uttar Pradesh","Amethi C.S.M.Nagar","56.78","0.0","75.88","0.25","76.12","0.0","132.9","213.5"
"2026","2017","12","Uttar Pradesh","Amethi C.S.M.Nagar","56.36","0.0","74.34","0.25","74.59","0.0","130.95","214.12"
"2027","2016","7","Maharashtra","Mumbai City","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2027","2017","7","Maharashtra","Mumbai City","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2028","2016","17","Assam","Kamrup(Metro)","1.0","-1.0","0.04","-1.0","0.04","0.88","1.93","2.73"
"2028","2017","17","Assam","Kamrup(Metro)","0.8","0.04","0.19","0.02","0.21","0.08","1.12","1.73"
"2030","2016","9","Punjab","Pathankot","-1.0","-1.0","47.97","-1.0","47.97","-1.0","47.97","58.53"
"2030","2017","9","Punjab","Pathankot","0.02","0.0","47.62","0.0","47.62","0.0","47.64","51.31"
"2031","2016","12","Uttar Pradesh","Sambhal","0.0","0.0","131.84","37.97","169.81","10.66","180.47","275.79"
"2031","2017","12","Uttar Pradesh","Sambhal","0.0","0.0","131.03","37.93","168.96","11.05","180.02","275.8"
"2032","2016","12","Uttar Pradesh","Shamli","6.11","0.0","99.59","0.29","99.88","0.0","105.99","169.74"
"2032","2017","12","Uttar Pradesh","Shamli","6.11","0.0","99.59","0.29","99.88","0.0","105.99","169.69"
"2033","2016","12","Uttar Pradesh","Hapur","5.6","0.0","79.25","2.16","81.41","0.0","87.01","144.73"
"2033","2017","12","Uttar Pradesh","Hapur","6.9","0.0","77.14","3.48","80.61","0.0","87.51","142.96"
"2034","2016","14","Chhattisgarh","Balod","60.05","4.85","25.82","0.28","26.1","0.33","91.33","117.69"
"2034","2017","14","Chhattisgarh","Balod","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2035","2016","14","Chhattisgarh","Baloda Bazar","85.34","2.41","18.24","1.14","19.37","4.07","111.19","119.09"
"2035","2017","14","Chhattisgarh","Baloda Bazar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2036","2016","14","Chhattisgarh","Balrampur","1.32","1.2","0.17","2.71","2.88","9.01","14.4","15.08"
"2036","2017","14","Chhattisgarh","Balrampur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2037","2016","14","Chhattisgarh","Bemetra","12.1","1.28","69.1","0.34","69.44","1.1","83.92","147.31"
"2037","2017","14","Chhattisgarh","Bemetra","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2038","2016","14","Chhattisgarh","Gariaband","31.85","0.45","11.03","0.66","11.69","2.17","46.15","61.69"
"2038","2017","14","Chhattisgarh","Gariaband","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2039","2016","14","Chhattisgarh","Kondagaon","0.31","0.23","3.62","0.4","4.02","2.16","6.72","6.72"
"2039","2017","14","Chhattisgarh","Kondagaon","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2040","2016","14","Chhattisgarh","Mungli","54.36","0.02","9.41","0.04","9.45","0.02","63.84","77.09"
"2040","2017","14","Chhattisgarh","Mungli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2041","2016","14","Chhattisgarh","Sukma","0.59","0.06","0.28","0.02","0.29","0.23","1.17","1.29"
"2041","2017","14","Chhattisgarh","Sukma","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2042","2016","14","Chhattisgarh","Surajpur","1.17","0.48","0.96","2.58","3.53","12.03","17.2","18.61"
"2042","2017","14","Chhattisgarh","Surajpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2043","2016","9","Punjab","Fazilka","246.52","-1.0","6.1","-1.0","6.1","-1.0","252.62","472.77"
"2043","2017","9","Punjab","Fazilka","245.93","0.0","6.47","0.0","6.47","0.0","252.4","478.52"
"2044","2016","17","Assam","Biswanath","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2044","2017","17","Assam","Biswanath","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2045","2016","17","Assam","Charaideo","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2045","2017","17","Assam","Charaideo","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2046","2016","17","Assam","Hojai","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2046","2017","17","Assam","Hojai","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2047","2016","17","Assam","Majuli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2047","2017","17","Assam","Majuli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2048","2016","17","Assam","South Salmara - Mankachar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2048","2017","17","Assam","South Salmara - Mankachar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2049","2016","17","Assam","West Karbi Anglong","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2049","2017","17","Assam","West Karbi Anglong","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2050","2016","3","Gujarat","Aravalli","13.8","13.5","43.0","39.5","82.5","1.6","111.3","211.6"
"2050","2017","3","Gujarat","Aravalli","8.6","1.2","46.7","50.8","97.5","4.9","112.1","212.1"
"2051","2016","3","Gujarat","Botad","13.9","4.9","6.4","87.8","94.2","5.3","118.3","139.9"
"2051","2017","3","Gujarat","Botad","10.0","3.0","6.4","88.0","94.4","12.0","119.6","157.1"
"2052","2016","3","Gujarat","Chhota Udaipur","23.6","0.1","24.9","33.7","58.6","17.9","100.1","113.2"
"2052","2017","3","Gujarat","Chhota Udaipur","18.3","0.1","27.0","37.4","64.4","17.9","100.6","113.4"
"2053","2016","3","Gujarat","Devbhoomi Dwarka","12.9","0.3","20.4","20.6","41.0","0.1","54.3","66.9"
"2053","2017","3","Gujarat","Devbhoomi Dwarka","5.4","0.5","25.4","22.8","48.2","0.1","54.3","69.4"
"2054","2016","3","Gujarat","Gir Somnath","0.0","2.0","30.6","51.6","82.2","7.0","91.2","122.9"
"2054","2017","3","Gujarat","Gir Somnath","0.0","2.1","10.1","73.1","83.2","6.5","91.9","124.1"
"2055","2016","3","Gujarat","Mahi Sagar","23.6","7.5","4.6","16.8","21.4","9.5","62.2","81.5"
"2055","2017","3","Gujarat","Mahi Sagar","23.7","13.1","7.2","14.2","21.4","4.2","62.4","81.7"
"2056","2016","3","Gujarat","Morbi","79.5","4.2","8.2","53.3","61.5","1.8","147.0","207.0"
"2056","2017","3","Gujarat","Morbi","82.8","4.6","9.3","48.5","57.8","2.5","147.6","213.3"
"2057","2016","4","Haryana","Charkhi Dadri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2057","2017","4","Haryana","Charkhi Dadri","26.0","-1.0","53.0","-1.0","53.0","-1.0","79.0","162.0"
"2058","2016","6","Madhya Pradesh","Agar Malwa","2.96","2.67","19.85","65.07","84.92","19.09","109.63","109.63"
"2058","2017","6","Madhya Pradesh","Agar Malwa","4.35","4.24","35.67","57.95","93.62","26.44","128.65","128.65"
"2059","2016","7","Maharashtra","Palghar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2059","2017","7","Maharashtra","Palghar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2060","2016","13","West Bengal","Alipurduar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2060","2017","13","West Bengal","Alipurduar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2061","2016","13","West Bengal","Jhargram","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2061","2017","13","West Bengal","Jhargram","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2063","2016","13","West Bengal","Paschim Bardhaman","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2063","2017","13","West Bengal","Paschim Bardhaman","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2101","2016","20","Telangana","Kumurambheem Asifabad","1.37","3.26","1.97","0.77","2.75","0.81","8.19","13.58"
"2101","2017","20","Telangana","Kumurambheem Asifabad","1.08","2.47","2.49","0.27","2.76","0.79","7.09","11.14"
"2102","2016","20","Telangana","Macherial","3.51","8.42","10.52","6.91","17.44","0.74","30.1","46.8"
"2102","2017","20","Telangana","Macherial","19.92","2.86","9.66","4.63","14.29","0.71","37.79","57.24"
"2103","2016","20","Telangana","Nirmal","5.63","7.9","46.87","11.21","58.08","0.36","71.97","89.73"
"2103","2017","20","Telangana","Nirmal","4.13","4.59","51.15","7.14","58.29","0.33","67.34","89.23"
"2104","2016","20","Telangana","Jagityal","40.36","10.68","16.52","68.61","85.13","0.01","136.18","186.64"
"2104","2017","20","Telangana","Jagityal","38.7","6.1","23.97","72.76","96.73","0.46","142.0","167.07"
"2105","2016","20","Telangana","Peddapally","26.82","6.03","2.21","58.76","60.97","0.01","93.82","131.46"
"2105","2017","20","Telangana","Peddapally","3.68","6.44","9.62","58.6","68.22","1.8","80.14","115.72"
"2106","2016","20","Telangana","Rajanna Siricilla","1.24","1.69","13.89","30.86","44.75","-1.0","47.68","61.9"
"2106","2017","20","Telangana","Rajanna Siricilla","0.0","0.0","15.44","19.77","35.21","0.0","35.21","51.07"
"2107","2016","20","Telangana","Bhadradri","7.07","22.29","28.04","0.24","28.28","4.3","61.95","76.97"
"2107","2017","20","Telangana","Bhadradri","6.11","28.32","25.55","0.3","25.85","3.69","63.96","75.57"
"2108","2016","20","Telangana","Jogulamba","10.24","0.31","36.98","2.41","39.39","14.81","64.76","77.79"
"2108","2017","20","Telangana","Jogulamba","11.63","2.24","54.18","2.58","56.76","9.68","80.3","87.15"
"2109","2016","20","Telangana","Nagarkurnool","0.12","4.61","54.3","0.3","54.6","6.92","66.25","72.26"
"2109","2017","20","Telangana","Nagarkurnool","0.59","6.75","59.24","0.48","59.72","12.3","79.36","89.78"
"2110","2016","20","Telangana","Wanaparthy","19.76","7.11","26.08","3.35","29.42","10.14","66.43","81.61"
"2110","2017","20","Telangana","Wanaparthy","23.14","9.54","25.31","0.99","26.29","23.37","82.34","96.6"
"2111","2016","20","Telangana","Sangareddy","0.9","3.12","61.25","0.15","61.4","0.26","65.68","73.5"
"2111","2017","20","Telangana","Sangareddy","14.19","6.2","60.25","1.93","62.18","0.17","82.73","102.93"
"2112","2016","20","Telangana","Siddipet","0.98","0.56","59.91","15.2","75.11","0.04","76.69","111.52"
"2112","2017","20","Telangana","Siddipet","0.87","17.49","71.76","16.81","88.57","0.0","106.93","112.45"
"2113","2016","20","Telangana","Suryapet","36.92","7.42","47.79","14.62","62.41","4.99","111.74","170.29"
"2113","2017","20","Telangana","Suryapet","20.62","8.45","54.5","25.64","80.13","3.39","112.59","177.26"
"2114","2016","20","Telangana","Yadadri Bhuvanagiri","2.38","4.19","40.33","5.97","46.3","2.04","54.91","89.99"
"2114","2017","20","Telangana","Yadadri Bhuvanagiri","3.56","4.68","45.04","7.29","52.33","2.66","63.22","110.74"
"2115","2016","20","Telangana","Kamareddy","10.27","3.35","59.42","-1.0","59.42","1.3","74.34","112.73"
"2115","2017","20","Telangana","Kamareddy","9.3","4.03","56.13","0.0","56.13","1.48","70.94","126.91"
"2116","2016","20","Telangana","Malkaigiri","-1.0","0.88","6.31","-1.0","6.31","0.88","8.07","10.59"
"2116","2017","20","Telangana","Malkaigiri","0.01","0.65","7.2","0.0","7.2","1.38","9.24","13.33"
"2117","2016","20","Telangana","Vikarabad","0.08","1.22","32.12","1.2","33.32","0.04","34.66","42.41"
"2117","2017","20","Telangana","Vikarabad","0.53","0.69","34.63","0.48","35.11","0.07","36.4","42.74"
"2118","2016","20","Telangana","Jayashankar Bhuppaly","8.42","27.01","40.0","16.99","56.98","4.78","97.18","127.42"
"2118","2017","20","Telangana","Jayashankar Bhuppaly","9.89","23.98","38.02","13.39","51.41","2.14","87.42","122.77"
"2119","2016","20","Telangana","Janagaon","-1.0","7.25","36.97","15.56","52.52","-1.0","59.77","79.96"
"2119","2017","20","Telangana","Janagaon","0.0","6.33","33.98","9.24","43.22","0.0","49.55","78.49"
"2120","2016","20","Telangana","Warangal Urban","0.33","4.2","8.16","30.54","38.7","-1.0","43.23","80.17"
"2120","2017","20","Telangana","Warangal Urban","0.07","4.2","9.44","34.05","43.49","0.07","47.83","82.08"
"2121","2016","20","Telangana","Mahabubabad","2.28","9.83","20.23","64.61","84.84","0.99","97.94","115.73"
"2121","2017","20","Telangana","Mahabubabad","2.26","15.71","25.18","57.57","82.75","1.03","101.75","124.78"
"2122","2016","20","Telangana","Narayanpet","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2122","2017","20","Telangana","Narayanpet","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2123","2016","20","Telangana","Mulugu","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2123","2017","20","Telangana","Mulugu","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2124","2016","11","Tamil Nadu","Tenkasi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2124","2017","11","Tamil Nadu","Tenkasi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2125","2016","11","Tamil Nadu","Kallakurichi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2125","2017","11","Tamil Nadu","Kallakurichi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2126","2016","11","Tamil Nadu","Tirupattur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2126","2017","11","Tamil Nadu","Tirupattur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2127","2016","11","Tamil Nadu","Ranipet","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2127","2017","11","Tamil Nadu","Ranipet","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2128","2016","11","Tamil Nadu","Chengalpattu","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
