Dist Code,Year,State Code,State Name,Dist Name,NITROGEN KHARIF CONSUMPTION (tons),NITROGEN RABI CONSUMPTION (tons),PHOSPHATE KHARIF CONSUMPTION (tons),PHOSPHATE RABI CONSUMPTION (tons),POTASH KHARIF CONSUMPTION (tons),POTASH RABI CONSUMPTION (tons),TOTAL KHARIF CONSUMPTION (tons),TOTAL RABI CONSUMPTION (tons)
2058,2017,6,Madhya Pradesh,Agar Malwa,3519.0,248.0,6179.0,362.0,4029.0,7796.0,1920.0,8461.0
2059,2016,7,Maharashtra,Palghar,534.0,333.0,1186.0,339.0,333.0,1200.0,381.0,1906.0
2059,2017,7,Maharashtra,Palghar,7780.0,481.0,2411.0,837.0,609.0,8870.0,1220.0,4468.0
2060,2016,13,West Bengal,Alipurduar,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2060,2017,13,West Bengal,Alipurduar,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2061,2016,13,West Bengal,Jhargram,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2061,2017,13,West Bengal,Jhargram,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2063,2016,13,West Bengal,Paschim Bardhaman,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2063,2017,13,West Bengal,Paschim Bardhaman,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2101,2016,20,Telangana,Kumurambheem Asifabad,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2101,2017,20,Telangana,Kumurambheem Asifabad,3268.0,975.0,2066.0,64.0,3090.0,7333.0,1429.0,3559.0
2102,2016,20,Telangana,Macherial,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2102,2017,20,Telangana,Macherial,4851.0,2755.0,6445.0,1062.0,5568.0,13174.0,3334.0,10841.0
2103,2016,20,Telangana,Nirmal,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2103,2017,20,Telangana,Nirmal,3823.0,1844.0,13131.0,338.0,3950.0,9617.0,1928.0,15397.0
2104,2016,20,Telangana,Jagityal,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2104,2017,20,Telangana,Jagityal,3034.0,541.0,6110.0,558.0,1461.0,5036.0,2564.0,9232.0
2105,2016,20,Telangana,Peddapally,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2105,2017,20,Telangana,Peddapally,5155.0,2089.0,9155.0,1714.0,4636.0,11880.0,3902.0,14771.0
2106,2016,20,Telangana,Rajanna Siricilla,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2106,2017,20,Telangana,Rajanna Siricilla,1233.0,758.0,3628.0,100.0,1451.0,3442.0,1482.0,5210.0
2107,2016,20,Telangana,Bhadradri,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2107,2017,20,Telangana,Bhadradri,10324.0,2885.0,8652.0,1669.0,7022.0,20231.0,3972.0,14293.0
2108,2016,20,Telangana,Jogulamba,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2108,2017,20,Telangana,Jogulamba,6307.0,1862.0,5828.0,993.0,6423.0,14592.0,3264.0,10085.0
2109,2016,20,Telangana,Nagarkurnool,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2109,2017,20,Telangana,Nagarkurnool,2560.0,1333.0,7772.0,541.0,3122.0,7015.0,2382.0,10695.0
2110,2016,20,Telangana,Wanaparthy,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2110,2017,20,Telangana,Wanaparthy,2727.0,614.0,4919.0,685.0,1907.0,5248.0,1573.0,7177.0
2111,2016,20,Telangana,Sangareddy,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2111,2017,20,Telangana,Sangareddy,3503.0,1198.0,3617.0,668.0,4017.0,8718.0,2081.0,6366.0
2112,2016,20,Telangana,Siddipet,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2112,2017,20,Telangana,Siddipet,5168.0,2082.0,11325.0,1256.0,6680.0,13930.0,4517.0,17098.0
2113,2016,20,Telangana,Suryapet,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2113,2017,20,Telangana,Suryapet,12343.0,2977.0,20700.0,2628.0,7349.0,22669.0,7414.0,30742.0
2114,2016,20,Telangana,Yadadri Bhuvanagiri,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2114,2017,20,Telangana,Yadadri Bhuvanagiri,2968.0,2190.0,6349.0,574.0,3301.0,8459.0,2856.0,9779.0
2115,2016,20,Telangana,Kamareddy,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2115,2017,20,Telangana,Kamareddy,1434.0,957.0,13284.0,1412.0,1382.0,3773.0,4728.0,19424.0
2116,2016,20,Telangana,Malkaigiri,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2116,2017,20,Telangana,Malkaigiri,18265.0,6516.0,11700.0,3841.0,9156.0,33937.0,6124.0,21665.0
2117,2016,20,Telangana,Vikarabad,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2117,2017,20,Telangana,Vikarabad,5767.0,718.0,2568.0,287.0,3705.0,10190.0,1832.0,4687.0
2118,2016,20,Telangana,Jayashankar Bhuppaly,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2118,2017,20,Telangana,Jayashankar Bhuppaly,2514.0,1439.0,6178.0,642.0,1756.0,5709.0,2383.0,9203.0
2119,2016,20,Telangana,Janagaon,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2119,2017,20,Telangana,Janagaon,3148.0,1545.0,5141.0,662.0,3269.0,7962.0,2755.0,8558.0
2120,2016,20,Telangana,Warangal Urban,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2120,2017,20,Telangana,Warangal Urban,68460.0,5653.0,33056.0,5433.0,10973.0,85086.0,7854.0,46343.0
2121,2016,20,Telangana,Mahabubabad,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2121,2017,20,Telangana,Mahabubabad,2137.0,473.0,5730.0,392.0,2272.0,4882.0,1846.0,7968.0
2122,2016,20,Telangana,Narayanpet,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2122,2017,20,Telangana,Narayanpet,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2123,2016,20,Telangana,Mulugu,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2123,2017,20,Telangana,Mulugu,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2124,2016,11,Tamil Nadu,Tenkasi,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2124,2017,11,Tamil Nadu,Tenkasi,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2125,2016,11,Tamil Nadu,Kallakurichi,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2125,2017,11,Tamil Nadu,Kallakurichi,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2126,2016,11,Tamil Nadu,Tirupattur,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2126,2017,11,Tamil Nadu,Tirupattur,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2127,2016,11,Tamil Nadu,Ranipet,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2127,2017,11,Tamil Nadu,Ranipet,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2128,2016,11,Tamil Nadu,Chengalpattu,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2128,2017,11,Tamil Nadu,Chengalpattu,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2129,2016,11,Tamil Nadu,Mayiladuthurai,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2129,2017,11,Tamil Nadu,Mayiladuthurai,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2130,2016,14,Chhattisgarh,Gaurela-Pendra-Marwahi?,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2130,2017,14,Chhattisgarh,Gaurela-Pendra-Marwahi?,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2131,2016,6,Madhya Pradesh,Niwari,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
2131,2017,6,Madhya Pradesh,Niwari,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
